id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,cardType,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2328635181.0,41.0,4.0,297.0,28521.0,92.715,68.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'ThrowIn', 'PassEndY', 'PassEndX']","[90, 211, 34, 37, 216]",True,31.0,92.61000000000001,62.62800000000001,,,,,,,,,,,,False,Sporting,Porto,0.0
2328635191.0,42.0,4.0,297.0,377168.0,92.61000000000001,62.62800000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,33.0,91.98,67.116,,,,,,,,,,,,False,Sporting,Porto,0.0
2328635207.0,43.0,4.0,297.0,28521.0,92.19,66.64,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'LeftFoot', 'Cross', 'StandingSave', 'PassEndY', 'Chipped', 'Zone', 'Angle', 'Longball']","[90, 137, 123, 125, 35, 37, 216, 217]",True,35.0,99.22500000000001,25.16,,,,,,,,,,,,True,Sporting,Porto,0.029575229999999994
2328635221.0,42.0,4.0,296.0,342863.0,4.9350000000000005,41.208000000000006,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[90, 93, 94, 214]",True,37.0,3.1500000000000004,68.0,,,,,,,,,,16.0,Rúben Vinagre,,Sporting,Porto,
2328635369.0,45.0,4.0,297.0,395173.0,98.80499999999999,0.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'ThrowIn', 'PassEndY', 'Length', 'PassEndX']","[90, 211, 34, 36, 216]",True,56.0,89.67000000000003,7.208000000000001,,,,,,,,,,,,False,Sporting,Porto,-0.003075179999999997
2328635383.0,46.0,4.0,297.0,120608.0,89.67000000000003,7.208000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,57.0,87.465,2.924,,,,,,,,,,,,False,Sporting,Porto,-0.007287600000000002
2328635411.0,47.0,5.0,297.0,395173.0,88.30499999999999,4.216,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'StandingSave', 'Angle']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,2.0,88.83,11.56,,,,,,,,,,,,False,Sporting,Porto,0.005819199999999997
2328635419.0,48.0,5.0,297.0,120608.0,88.83,11.56,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone']","[90, 119, 28, 35, 36, 216, 217]",True,3.0,105.0,15.436,,,,,,,,,,,,False,Sporting,Porto,0.00580729
2328635647.0,45.0,5.0,296.0,23285.0,4.620000000000002,35.02000000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'GoalKick', 'Zone', 'PassEndX', 'PassEndY']","[90, 116, 29, 36, 214, 217]",True,25.0,4.620000000000002,46.64800000000001,,,,,,,,,,1.0,Antonio Adán,False,Sporting,Porto,-0.0005306600000000005
,,5.0,,106597.0,4.620000000000002,46.64800000000001,,,Carry,,,,,25.0,5.04,48.21200000000001,,,,,,,,,,3.0,Zouhair Feddal,False,Sporting,Porto,0.0
2329657583.0,736.0,5.0,296.0,106597.0,5.04,48.21200000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'StandingSave', 'PassEndX']","[90, 116, 29, 35, 37, 214, 217]",True,26.0,5.25,36.24400000000001,,,,,,,,,,3.0,Zouhair Feddal,False,Sporting,Porto,0.0005306600000000005
,,5.0,,23285.0,5.25,36.24400000000001,,,Carry,,,,,26.0,4.620000000000002,34.068000000000005,,,,,,,,,,1.0,Antonio Adán,False,Sporting,Porto,0.0
2329657607.0,737.0,5.0,296.0,23285.0,4.620000000000002,34.068000000000005,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[90, 116, 29, 35, 37, 214, 217]",True,28.0,6.93,19.040000000000003,,,,,,,,,,1.0,Antonio Adán,False,Sporting,Porto,-0.0005306600000000005
,,5.0,,70953.0,6.93,19.040000000000003,,,Carry,,,,,28.0,8.715000000000002,17.884,,,,,,,,,,13.0,Luís Neto,False,Sporting,Porto,0.0
2328635699.0,46.0,5.0,296.0,70953.0,8.715000000000002,17.884,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Angle']","[90, 116, 29, 35, 37, 214, 217]",True,31.0,21.315,2.9920000000000004,,,,,,,,,,13.0,Luís Neto,False,Sporting,Porto,-0.0004313600000000004
,,5.0,,362352.0,21.315,2.9920000000000004,,,Carry,,,,,31.0,24.675,2.5840000000000005,,,,,,,,,,24.0,Pedro Porro,False,Sporting,Porto,0.0
2328635725.0,47.0,5.0,296.0,362352.0,24.675,2.5840000000000005,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Zone', 'Angle', 'Longball', 'Length', 'PassEndY', 'PassEndX', 'StandingSave']","[90, 119, 123, 127, 35, 36, 216, 217]",True,34.0,80.325,19.720000000000002,,,,,,,,,,24.0,Pedro Porro,True,Sporting,Porto,0.02010348
2328635739.0,50.0,5.0,297.0,373842.0,0.0,0.0,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperSweeper,Successful,['Zone'],[],False,38.0,,,,,,,,,,,,,,,Sporting,Porto,
2328635747.0,51.0,5.0,297.0,373842.0,25.935,45.08400000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Longball', 'Zone', 'Angle', 'StandingSave']","[90, 116, 126, 35, 36, 215, 217]",True,38.0,45.15,60.452000000000005,,,,,,,,,,,,False,Sporting,Porto,0.0024703999999999993
2328635759.0,52.0,5.0,297.0,28521.0,45.15,60.452000000000005,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'HeadPass', 'Length']","[90, 119, 28, 138, 35, 37, 215, 217]",True,40.0,54.81,48.620000000000005,,,,,,,,,,,,False,Sporting,Porto,0.0043725199999999995
2328635765.0,48.0,5.0,296.0,322774.0,50.82,22.1,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Foul', 'Offensive', 'OppositeRelatedEvent']","[90, 62]",True,42.0,,,,,,,,,,,,6.0,João Palhinha,,Sporting,Porto,
2328635855.0,54.0,5.0,297.0,358801.0,54.18000000000001,45.900000000000006,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'StandingSave', 'Foul', 'OppositeRelatedEvent', 'Zone']",[63],False,42.0,,,,,,,,,,,,,,,Sporting,Porto,
2328635975.0,49.0,6.0,296.0,322774.0,51.555000000000014,20.332000000000004,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'FreekickTaken', 'Length', 'Chipped', 'Angle', 'Zone', 'Longball']","[90, 118, 116, 123, 126, 131, 204, 35, 36, 216, 217]",True,0.0,72.66000000000001,55.69200000000001,,,,,,,,,,6.0,João Palhinha,True,Sporting,Porto,0.009723929999999999
2328635983.0,50.0,6.0,296.0,296364.0,72.55499999999999,55.69200000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,2.0,72.66000000000001,61.2,,,,,,,,,,11.0,Nuno Santos,False,Sporting,Porto,-0.0027939199999999983
,,6.0,,342863.0,72.66000000000001,61.2,,,Carry,,,,,2.0,76.125,62.016000000000005,,,,,,,,,,16.0,Rúben Vinagre,False,Sporting,Porto,0.0
2328635991.0,51.0,6.0,296.0,342863.0,76.125,62.016000000000005,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[90, 53]",True,5.0,,,,,,,,,,,,16.0,Rúben Vinagre,,Sporting,Porto,
2328636005.0,55.0,6.0,297.0,120608.0,28.875,5.984000000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[54],False,5.0,,,,,,,,,,,,,,,Sporting,Porto,
2328636013.0,52.0,6.0,296.0,342863.0,73.29000000000002,64.66800000000002,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,6.0,83.79,65.212,,,,,,,,,,16.0,Rúben Vinagre,False,Sporting,Porto,0.00634183
2328636021.0,53.0,6.0,296.0,296364.0,83.89500000000002,65.28,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Length', 'Angle']","[90, 119, 28, 34, 37, 216, 217]",True,6.0,78.54000000000002,57.66400000000001,,,,,,,,,,11.0,Nuno Santos,False,Sporting,Porto,-0.0035479100000000013
2328636039.0,56.0,6.0,297.0,114301.0,26.145,11.424,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Length']","[90, 117, 119, 28, 35, 37, 214, 217]",True,7.0,28.035,9.520000000000001,,,,,,,,,,,,False,Sporting,Porto,0.0011710800000000014
2328636031.0,54.0,6.0,296.0,342863.0,74.44500000000001,59.976000000000006,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[90, 100, 55]",True,8.0,,,,,,,,,,,,16.0,Rúben Vinagre,,Sporting,Porto,
2328636053.0,57.0,6.0,297.0,114301.0,25.725,13.260000000000003,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Longball', 'Angle', 'Zone']","[90, 116, 126, 35, 36, 215, 217]",True,9.0,45.15,17.612000000000005,,,,,,,,,,,,False,Sporting,Porto,0.0048674600000000005
2328636059.0,58.0,6.0,297.0,358801.0,41.16,19.992,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[196, 199]",False,10.0,,,,,,,,,,,,,,,Sporting,Porto,
2328636049.0,55.0,6.0,296.0,322774.0,63.84,48.008,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 198]",False,10.0,,,,,,,,,,,,6.0,João Palhinha,,Sporting,Porto,
2328636079.0,59.0,6.0,297.0,358801.0,45.15,17.612000000000005,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'HeadPass', 'PassEndX']","[90, 116, 29, 138, 34, 36, 215, 217]",True,10.0,43.995,32.980000000000004,,,,,,,,,,,,False,Sporting,Porto,-0.0016648199999999991
2328636081.0,60.0,6.0,297.0,377168.0,43.995,31.96,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,12.0,,,,,,,,,,,,,,,Sporting,Porto,
2328636107.0,61.0,6.0,297.0,377168.0,44.730000000000004,26.656,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Length', 'Angle', 'StandingSave', 'PassEndY']","[90, 119, 28, 35, 37, 215, 217]",True,14.0,64.68,10.812000000000001,,,,,,,,,,,,False,Sporting,Porto,0.00385749
2328636111.0,56.0,6.0,296.0,106597.0,37.065,55.828,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,17.0,,,,,,,,,,,,3.0,Zouhair Feddal,,Sporting,Porto,
,,6.0,,106597.0,37.065,55.82800000000001,,,Carry,,,,,17.0,22.680000000000007,62.56,,,,,,,,,,3.0,Zouhair Feddal,False,Sporting,Porto,-0.0036986500000000012
2328636143.0,57.0,6.0,296.0,106597.0,22.680000000000007,62.56,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle']","[90, 116, 29, 34, 37, 214, 217]",True,19.0,5.460000000000002,46.92,,,,,,,,,,3.0,Zouhair Feddal,False,Sporting,Porto,0.0004313600000000004
2328636171.0,58.0,6.0,296.0,23285.0,5.460000000000002,46.92,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Longball', 'Angle', 'Zone']","[90, 117, 119, 127, 35, 36, 215, 217]",True,21.0,41.475,49.300000000000004,,,,,,,,,,1.0,Antonio Adán,True,Sporting,Porto,0.0038118400000000004
2328636179.0,62.0,6.0,297.0,114301.0,61.53,20.604000000000003,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[196, 198]",False,23.0,,,,,,,,,,,,,,,Sporting,Porto,
2328636177.0,59.0,6.0,296.0,394933.0,43.47,47.39600000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 199]",False,23.0,,,,,,,,,,,,8.0,Matheus Nunes,,Sporting,Porto,
2328636197.0,60.0,6.0,296.0,394933.0,41.37,49.3,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['OtherBodyPart', 'Zone']",[90],True,23.0,,,,,,,,,,,,8.0,Matheus Nunes,,Sporting,Porto,
2328636195.0,63.0,6.0,297.0,114301.0,59.325,22.508000000000003,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'HeadPass', 'Zone', 'PassEndY', 'PassEndX']","[90, 119, 28, 138, 35, 36, 215, 217]",True,23.0,60.69,23.12,,,,,,,,,,,,False,Sporting,Porto,0.0
2328636205.0,64.0,6.0,297.0,354146.0,58.48500000000001,31.756000000000004,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,25.0,,,,,,,,,,,,,,,Sporting,Porto,
2328636213.0,65.0,6.0,297.0,354146.0,58.485000000000014,31.756000000000004,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[90, 118, 116, 29, 35, 36, 215, 217]",True,25.0,62.895,37.536,,,,,,,,,,,,False,Sporting,Porto,0.0030754200000000023
2328636237.0,67.0,6.0,297.0,354146.0,75.60000000000001,26.656,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[90, 68]",True,27.0,,,,,,,,,,,,,,,Sporting,Porto,
2328636233.0,66.0,6.0,297.0,377168.0,62.895,37.536,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[90, 118, 116, 29, 35, 37, 215, 217]",True,27.0,67.83,29.444000000000006,,,,,,,,,,,,False,Sporting,Porto,0.0
2328636245.0,68.0,6.0,297.0,354146.0,75.60000000000001,26.656,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[90],True,28.0,,,,,,,,,,,,,,,Sporting,Porto,
2328636235.0,61.0,6.0,296.0,106597.0,21.735,45.22000000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[90, 117, 119, 28, 35, 37, 214, 217]",True,28.0,25.935,44.47200000000001,,,,,,,,,,3.0,Zouhair Feddal,False,Sporting,Porto,0.0
2328636483.0,63.0,6.0,296.0,342863.0,15.33,68.0,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'ThrowIn', 'PassEndY', 'PassEndX']","[90, 211, 35, 37, 215]",True,51.0,35.17500000000001,65.41600000000001,,,,,,,,,,16.0,Rúben Vinagre,False,Sporting,Porto,0.00198043
2328636527.0,64.0,6.0,296.0,296364.0,35.17500000000001,65.41600000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'Angle', 'PassEndY', 'HeadPass']","[90, 116, 29, 138, 34, 36, 214, 217]",True,52.0,25.515,66.30000000000001,,,,,,,,,,11.0,Nuno Santos,False,Sporting,Porto,-0.0013280500000000008
,,6.0,,342863.0,25.515,66.30000000000001,,,Carry,,,,,52.0,21.525000000000002,62.83200000000001,,,,,,,,,,16.0,Rúben Vinagre,False,Sporting,Porto,0.0
2328636535.0,65.0,6.0,296.0,342863.0,21.525,62.83200000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Defensive', 'Zone']","[90, 53]",True,54.0,,,,,,,,,,,,16.0,Rúben Vinagre,,Sporting,Porto,
2328636531.0,70.0,6.0,297.0,90310.0,83.47500000000001,5.168,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']",[54],False,54.0,,,,,,,,,,,,,,,Sporting,Porto,
2328636549.0,66.0,6.0,296.0,342863.0,22.26,63.376000000000005,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone']","[90, 116, 29, 34, 37, 214, 217]",True,55.0,2.205,45.62800000000001,,,,,,,,,,16.0,Rúben Vinagre,False,Sporting,Porto,0.0004313600000000004
2328636563.0,67.0,6.0,296.0,23285.0,2.205,45.62800000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave']","[90, 116, 29, 35, 37, 214, 217]",True,58.0,12.81,21.896000000000004,,,,,,,,,,1.0,Antonio Adán,False,Sporting,Porto,0.0008975500000000004
2328636577.0,68.0,7.0,296.0,70953.0,12.915000000000001,21.76,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[90, 116, 29, 35, 37, 214, 217]",True,1.0,23.1,5.644000000000001,,,,,,,,,,13.0,Luís Neto,False,Sporting,Porto,-0.0013289100000000009
2328636633.0,69.0,7.0,296.0,362352.0,23.1,5.576,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle']","[90, 116, 29, 34, 36, 214, 217]",True,2.0,12.39,10.744000000000002,,,,,,,,,,24.0,Pedro Porro,False,Sporting,Porto,0.00033735000000000015
,,7.0,,70953.0,12.39,10.744000000000002,,,Carry,,,,,2.0,17.745,11.764,,,,,,,,,,13.0,Luís Neto,False,Sporting,Porto,0.0
2328636701.0,70.0,7.0,296.0,70953.0,17.745,11.764,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX']","[90, 116, 29, 34, 36, 214, 217]",True,6.0,8.505000000000003,41.004,,,,,,,,,,13.0,Luís Neto,False,Sporting,Porto,0.0006246700000000008
,,7.0,,23285.0,8.505000000000003,41.004,,,Carry,,,,,6.0,13.86,37.876000000000005,,,,,,,,,,1.0,Antonio Adán,False,Sporting,Porto,0.0014166600000000001
2328636757.0,71.0,7.0,296.0,23285.0,13.86,37.876000000000005,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX']","[90, 116, 29, 35, 37, 214, 217]",True,13.0,23.625,15.776,,,,,,,,,,1.0,Antonio Adán,False,Sporting,Porto,-0.0014034000000000008
,,7.0,,70953.0,23.625,15.776,,,Carry,,,,,13.0,30.765,18.292000000000005,,,,,,,,,,13.0,Luís Neto,False,Sporting,Porto,0.0016808000000000014
2328636799.0,72.0,7.0,296.0,70953.0,30.765,18.292000000000005,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Angle', 'Zone']","[90, 116, 29, 34, 36, 214, 217]",True,20.0,30.240000000000002,33.388000000000005,,,,,,,,,,13.0,Luís Neto,False,Sporting,Porto,0.0002191399999999996
2328636843.0,73.0,7.0,296.0,71268.0,31.290000000000006,33.592,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Angle', 'Chipped', 'PassEndX', 'Zone', 'Length', 'StandingSave', 'PassEndY']","[90, 119, 123, 127, 35, 36, 216, 217]",True,24.0,78.12,68.0,,,,,,,,,,4.0,Sebastián Coates,True,Sporting,Porto,0.00989753
2328636943.0,72.0,7.0,297.0,395173.0,27.51,0.0,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'ThrowIn', 'Length', 'Angle']","[90, 211, 35, 36, 215]",True,37.0,41.37,6.256000000000001,,,,,,,,,,,,False,Sporting,Porto,0.0014860800000000007
2328636945.0,73.0,7.0,297.0,358801.0,41.37,6.256,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[90, 68]",True,41.0,,,,,,,,,,,,,,,Sporting,Porto,
2328636953.0,75.0,7.0,296.0,342863.0,57.96000000000001,63.784000000000006,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,42.0,,,,,,,,,,,,16.0,Rúben Vinagre,,Sporting,Porto,
2328636963.0,76.0,7.0,296.0,342863.0,57.960000000000015,63.78400000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'PassEndY']","[90, 118, 116, 29, 35, 37, 215, 217]",True,42.0,60.69,56.916,,,,,,,,,,16.0,Rúben Vinagre,False,Sporting,Porto,0.001382170000000002
2328636973.0,77.0,7.0,296.0,394933.0,61.005,56.84800000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[90, 119, 28, 35, 36, 216, 217]",True,44.0,72.87,57.46,,,,,,,,,,8.0,Matheus Nunes,False,Sporting,Porto,0.007897079999999997
2328636977.0,74.0,7.0,297.0,395173.0,28.14,12.172,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,45.0,,,,,,,,,,,,,,,Sporting,Porto,
2328637011.0,75.0,7.0,297.0,395173.0,28.14,12.172000000000002,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'Zone']","[90, 116, 29, 34, 36, 214, 217]",True,46.0,8.505000000000003,25.228,,,,,,,,,,,,False,Sporting,Porto,-0.0017150000000000012
2328637053.0,76.0,7.0,297.0,373842.0,10.08,25.092000000000002,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'Chipped']","[90, 116, 29, 123, 35, 37, 214, 217]",True,49.0,26.040000000000006,2.5840000000000005,,,,,,,,,,,,False,Sporting,Porto,-0.0004313600000000004
2328637077.0,77.0,7.0,297.0,395173.0,32.97,4.556,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Zone', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Length']","[90, 119, 28, 123, 35, 36, 215, 217]",True,56.0,53.445,9.520000000000001,,,,,,,,,,,,True,Sporting,Porto,0.006341540000000001
2328637095.0,78.0,7.0,296.0,71268.0,50.505,57.664,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[196, 199]",False,58.0,,,,,,,,,,,,4.0,Sebastián Coates,,Sporting,Porto,
2328637079.0,78.0,7.0,297.0,90310.0,54.495,10.336,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[197, 198]",False,58.0,,,,,,,,,,,,,,,Sporting,Porto,
2328637115.0,79.0,7.0,296.0,71268.0,46.935,55.21600000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'PassEndY', 'HeadPass', 'Zone', 'Angle']","[90, 119, 28, 138, 35, 37, 215, 217]",True,58.0,59.22,52.156000000000006,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Porto,0.0022727300000000006
2328637097.0,79.0,8.0,297.0,114301.0,45.78,15.912,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[196, 199]",False,0.0,,,,,,,,,,,,,,,Sporting,Porto,
2328637121.0,80.0,8.0,296.0,394933.0,59.22,52.088,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 198]",False,0.0,,,,,,,,,,,,8.0,Matheus Nunes,,Sporting,Porto,
2328637101.0,80.0,8.0,297.0,114301.0,43.680000000000014,18.02,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone', 'HeadPass']","[90, 117, 119, 28, 138, 35, 37, 215, 217]",True,0.0,50.40000000000001,17.408,,,,,,,,,,,,False,Sporting,Porto,0.00159954
2328637139.0,81.0,8.0,296.0,322774.0,54.075,49.36800000000001,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Zone', 'HeadPass']","[90, 118, 116, 29, 138, 35, 36, 215, 217]",True,0.0,59.85,61.608000000000004,,,,,,,,,,6.0,João Palhinha,False,Sporting,Porto,-0.0021200000000000004
