awayTeam,away_score,blockedX,blockedY,eventType,expectedGoals,expectedGoalsOnTarget,firstName,goalCrossedY,goalCrossedZ,homeTeam,home_score,id,isBlocked,isOnTarget,isOwnGoal,lastName,min,minAdded,name,onGoalShot,period,playerId,playerName,round,shotType,situation,teamId,x,y
Belenenses SAD,1.0,,,Miss,0.1423077881336212,,Alisson,39.881190477,5.305931043199999,Benfica,1.0,2404068485.0,0.0,0.0,0.0,Safira,45.0,0.0,Belenenses SAD,"{'x': 0.24932524777148135, 'y': 0.6772486772486772, 'zoomRatio': 0.48247894274480957}",FirstHalf,793924.0,Alisson Safira,29.0,LeftFoot,RegularPlay,9807.0,97.7631593665393,39.79714349923245
Belenenses SAD,1.0,,,Miss,0.1371293365955352,,Adel,29.631666665,0.0898947364,Benfica,1.0,2404069507.0,0.0,0.0,0.0,Taarabt,45.0,0.0,Benfica,"{'x': 2, 'y': 0.020578726371393068, 'zoomRatio': 0.8653185803642427}",FirstHalf,47394.0,Adel Taarabt,29.0,LeftFoot,RegularPlay,9772.0,87.64117319424822,37.27874941825867
Belenenses SAD,1.0,89.3,34.1525,AttemptSaved,0.0357169508934021,,Joao,34.38125,1.219999994,Benfica,1.0,2404082933.0,1.0,1.0,0.0,Mário,46.0,,Benfica,"{'x': 0.8991402116402113, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,300916.0,Joao Mário,29.0,RightFoot,RegularPlay,9772.0,80.11990463206556,34.0
Belenenses SAD,1.0,103.8620689656,37.431250000000006,AttemptSaved,0.1123198270797729,0.0414,,33.2375,0.8154736802,Benfica,1.0,2404085285.0,0.0,1.0,0.0,Éverton,49.0,,Benfica,"{'x': 1.2017195767195774, 'y': 0.2157337778306878, 'zoomRatio': 1}",SecondHalf,528348.0,Éverton,29.0,RightFoot,RegularPlay,9772.0,99.3070175438,45.54216453201287
Belenenses SAD,1.0,,,Miss,0.363092303276062,,Diogo,22.247643316,0.2696842092,Benfica,1.0,2404085341.0,0.0,0.0,0.0,Goncalves,49.0,,Benfica,"{'x': 2, 'y': 0.022947245088906804, 'zoomRatio': 0.3216376171722394}",SecondHalf,576118.0,Diogo Goncalves,29.0,RightFoot,RegularPlay,9772.0,99.0175409148214,27.44642985346489
Belenenses SAD,1.0,102.4396551726,37.708,AttemptSaved,0.2184887826442718,0.1104,Valentino,34.61,0.0385263156,Benfica,1.0,2404087049.0,0.0,1.0,0.0,Lazaro,51.0,,Benfica,"{'x': 0.8386243386243388, 'y': 0.010192146984126984, 'zoomRatio': 1}",SecondHalf,321140.0,Valentino Lazaro,29.0,LeftFoot,FastBreak,9772.0,96.6052602123214,43.044375
Belenenses SAD,1.0,,,Miss,0.2310865819454193,,André,29.127380951,0.9824210478,Benfica,1.0,2404088281.0,0.0,0.0,0.0,Almeida,52.0,,Benfica,"{'x': 2, 'y': 0.20162073782509646, 'zoomRatio': 0.7757634984363826}",SecondHalf,150268.0,André Almeida,29.0,Header,FromCorner,9772.0,98.0526286338214,33.313748836517334
Belenenses SAD,1.0,,,Miss,0.2522504329681396,,Alisson,41.4834375,2.6555862072000003,Benfica,1.0,2404089325.0,0.0,0.0,0.0,Safira,53.0,,Belenenses SAD,"{'x': 0, 'y': 0.3548618141328771, 'zoomRatio': 0.5051154633148207}",SecondHalf,793924.0,Alisson Safira,29.0,Header,RegularPlay,9807.0,100.16379455075412,37.35500116348267
Belenenses SAD,1.0,,,Goal,0.5383015871047974,0.8838,Darwin,36.440000000000005,1.0145263108,Benfica,2.0,2404090013.0,0.0,1.0,0.0,Nunez,54.0,,Benfica,"{'x': 0.3544973544973533, 'y': 0.2683932039153439, 'zoomRatio': 1}",SecondHalf,950561.0,Darwin Nunez,29.0,RightFoot,RegularPlay,9772.0,95.1578917908214,22.45783546798713
Belenenses SAD,1.0,,,Goal,0.3577337861061096,0.9873,Darwin,30.34,0.7705263120000001,Benfica,3.0,2404094219.0,0.0,1.0,0.0,Nunez,58.0,,Benfica,"{'x': 1.9682539682539673, 'y': 0.2038429396825397, 'zoomRatio': 1}",SecondHalf,950561.0,Darwin Nunez,29.0,LeftFoot,FastBreak,9772.0,96.9912265970607,44.63133971337427
Belenenses SAD,1.0,103.2931034484,35.3725,AttemptSaved,0.0782591104507446,0.037,Valentino,33.2375,0.9374736796,Benfica,3.0,2404097033.0,0.0,1.0,0.0,Lazaro,61.0,,Benfica,"{'x': 1.2017195767195774, 'y': 0.24800890994708993, 'zoomRatio': 1}",SecondHalf,321140.0,Valentino Lazaro,29.0,RightFoot,RegularPlay,9772.0,90.6999969482422,45.19184606051287
Belenenses SAD,1.0,,,Miss,0.0409870147705078,,Diogo,29.967857141,0.4430526294,Benfica,3.0,2404097647.0,0.0,0.0,0.0,Goncalves,62.0,,Benfica,"{'x': 2, 'y': 0.10988019147463436, 'zoomRatio': 0.9374667843334954}",SecondHalf,576118.0,Diogo Goncalves,29.0,RightFoot,FromCorner,9772.0,94.6754356503214,47.71413798622574
Belenenses SAD,1.0,,,Miss,0.0568666756153106,,Goncalo,28.959285713000003,3.7417931072,Benfica,3.0,2404101553.0,0.0,0.0,0.0,Ramos,68.0,,Benfica,"{'x': 1.9123478999120378, 'y': 0.6772486772486772, 'zoomRatio': 0.6841639627466359}",SecondHalf,940087.0,Goncalo Ramos,29.0,RightFoot,RegularPlay,9772.0,79.21893032153443,28.791190475
Belenenses SAD,1.0,,,Miss,0.026758849620819,,Valentino,26.227500000000003,7.3566896704,Benfica,3.0,2404109393.0,0.0,0.0,0.0,Lazaro,78.0,,Benfica,"{'x': 1.7155277141966394, 'y': 0.6772486772486772, 'zoomRatio': 0.34798260014966853}",SecondHalf,321140.0,Valentino Lazaro,29.0,RightFoot,FreeKick,9772.0,75.1645631088,24.349553075912866
Belenenses SAD,1.0,,,Miss,0.0747210383415222,,Afonso,37.72,3.3768275888,Benfica,3.0,2404110691.0,0.0,0.0,0.0,Sousa,79.0,,Belenenses SAD,"{'x': 0.25392546314146647, 'y': 0.6772486772486772, 'zoomRatio': 0.7581079971304456}",SecondHalf,1083349.0,Afonso Sousa,29.0,RightFoot,RegularPlay,9807.0,86.56764378224823,37.73200018310547
Belenenses SAD,1.0,,,Miss,0.0903925597667694,,Soualiho,38.78857143,0.3595789456,Benfica,3.0,2404114343.0,0.0,0.0,0.0,Meité,83.0,,Benfica,"{'x': 0, 'y': 0.07509106856948361, 'zoomRatio': 0.7893794747048395}",SecondHalf,279477.0,Soualiho Meité,29.0,LeftFoot,RegularPlay,9772.0,97.5701724933214,46.24280147501287
Moreirense,0.0,93.0,21.4068789844,AttemptSaved,0.08942106,,,33.61875,1.219999994,Benfica,0.0,2373901287.0,1.0,1.0,0.0,Yan,10.0,,Moreirense,"{'x': 1.1008597883597888, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,758460.0,Yan,18.0,LeftFoot,RegularPlay,8348.0,91.5,20.005604831128217
Moreirense,0.0,,,Miss,0.015625417,,,25.2446875,0.7127368386,Benfica,0.0,2373902305.0,0.0,0.0,0.0,Ibrahima,12.0,,Moreirense,"{'x': 2, 'y': 0.08140621349609165, 'zoomRatio': 0.43173787343398645}",FirstHalf,955790.0,Ibrahima,18.0,RightFoot,RegularPlay,8348.0,77.64222957426887,48.554905525087136
Moreirense,0.0,82.93543689360001,36.745000000000005,AttemptSaved,0.03567481,,,35.220000000000006,1.219999994,Benfica,0.0,2373904243.0,1.0,1.0,0.0,Walterson,14.0,,Moreirense,"{'x': 0.6772486772486757, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,792080.0,Walterson,18.0,RightFoot,RegularPlay,8348.0,77.9800970888,37.05
Moreirense,0.0,,,Post,0.07254028,,Rafa,31.254999999999995,2.476,Benfica,0.0,2373906807.0,0.0,1.0,0.0,Silva,20.0,,Benfica,"{'x': 1.7261904761904774, 'y': 0.655026455026455, 'zoomRatio': 1}",FirstHalf,477023.0,Rafa Silva,18.0,RightFoot,RegularPlay,9772.0,92.5,44.63133971337427
Moreirense,0.0,102.7241379312,35.6775,AttemptSaved,0.032227606,0.06,,35.3725,0.2439999988,Benfica,0.0,2373907941.0,0.0,1.0,0.0,Walterson,23.0,,Moreirense,"{'x': 0.6369047619047613, 'y': 0.06455026423280423, 'zoomRatio': 1}",FirstHalf,792080.0,Walterson,18.0,RightFoot,FromCorner,8348.0,80.57039178733112,46.66318257172574
Moreirense,0.0,,,Miss,0.102095604,,Haris,39.797142858,2.509,Benfica,0.0,2373912581.0,0.0,0.0,0.0,Seferovic,34.0,,Benfica,"{'x': -2.220446049250313e-16, 'y': 0.432799408511661, 'zoomRatio': 0.6520453424368587}",FirstHalf,170775.0,Haris Seferovic,18.0,Header,FromCorner,9772.0,101.30172269124589,39.79714349923245
Moreirense,0.0,,,Miss,0.054465085,,Joao,28.37095238,0.5329473658000001,Benfica,0.0,2373913751.0,0.0,0.0,0.0,Mário,36.0,,Benfica,"{'x': 2, 'y': 0.09467807021323453, 'zoomRatio': 0.6715167920359508}",FirstHalf,300916.0,Joao Mário,18.0,RightFoot,RegularPlay,9772.0,82.14708394226886,37.507498836517335
Moreirense,0.0,103.1982758622,40.46952381,Miss,0.028078169,,Rafael,41.7725,0.6228421022,Benfica,0.0,2373914887.0,0.0,0.0,0.0,Martins,38.0,,Moreirense,"{'x': 0, 'y': 0.08013407554840792, 'zoomRatio': 0.48633000964940537}",FirstHalf,211118.0,Rafael Martins,18.0,Header,RegularPlay,8348.0,92.6999969482422,39.376905404232446
Moreirense,0.0,,,Miss,0.32867447,,,28.707142856,0.3595789456,Benfica,0.0,2373917393.0,0.0,0.0,0.0,Morato,42.0,,Benfica,"{'x': 2, 'y': 0.06793664287871819, 'zoomRatio': 0.7141700403316238}",FirstHalf,1053838.0,Morato,18.0,RightFoot,FromCorner,9772.0,100.44827296849174,34.22874941825867
Moreirense,0.0,,,Miss,0.1791617,,Paulo,26.858095238000004,2.467,Benfica,0.0,2373928349.0,0.0,0.0,0.0,Bernardo,47.0,,Benfica,"{'x': 2, 'y': 0.3454260568029683, 'zoomRatio': 0.5292705694021971}",SecondHalf,1050831.0,Paulo Bernardo,18.0,RightFoot,RegularPlay,9772.0,95.9298245603,42.46625
Moreirense,0.0,102.7241379312,34.68625,AttemptSaved,0.025633931,0.0876,Alex,32.474999999999994,0.4879999976,Benfica,0.0,2373931391.0,0.0,1.0,0.0,Grimaldo,51.0,,Benfica,"{'x': 1.4034391534391548, 'y': 0.12910052846560846, 'zoomRatio': 1}",SecondHalf,288406.0,Alex Grimaldo,18.0,LeftFoot,RegularPlay,9772.0,80.57039178733112,48.69503077551287
Moreirense,0.0,,,Miss,0.06705478,,Haris,38.032142859,1.0723157842,Benfica,0.0,2373932167.0,0.0,0.0,0.0,Seferovic,53.0,,Benfica,"{'x': 0, 'y': 0.26594191269947737, 'zoomRatio': 0.9374667843334954}",SecondHalf,170775.0,Haris Seferovic,18.0,Header,FromCorner,9772.0,97.8596491223,38.20023745576755
Moreirense,0.0,,,Miss,0.025027126,,,25.2446875,1.2456842044,Benfica,0.0,2373933181.0,0.0,0.0,0.0,Paulinho,54.0,,Moreirense,"{'x': 2, 'y': 0.1422775262904665, 'zoomRatio': 0.43173787343398645}",SecondHalf,362665.0,Paulinho,18.0,RightFoot,RegularPlay,8348.0,82.71019073826886,19.865478244343564
Moreirense,0.0,,,Miss,0.038156122,,Haris,37.744,7.600000016000001,Benfica,0.0,2373933423.0,0.0,0.0,0.0,Seferovic,55.0,,Benfica,"{'x': 0.6663659154893551, 'y': 0.6772486772486772, 'zoomRatio': 0.3368421045540166}",SecondHalf,170775.0,Haris Seferovic,18.0,LeftFoot,RegularPlay,9772.0,95.6403479313214,44.7714649638
Moreirense,0.0,,,Goal,,,Gilberto,32.779999999999994,0.1219999994,Benfica,1.0,2373937529.0,0.0,1.0,1.0,Junior,61.0,,Benfica,"{'x': 1.3227513227513243, 'y': 0.032275132116402115, 'zoomRatio': 1}",SecondHalf,387499.0,Gilberto Junior,18.0,RightFoot,RegularPlay,9772.0,2.655172368382684,31.40749883651733
Moreirense,0.0,98.6315789471,33.61875,AttemptSaved,0.19202033,0.3754,Darwin,33.466249999999995,0.0834736838,Benfica,1.0,2373939185.0,0.0,1.0,0.0,Nunez,65.0,,Benfica,"{'x': 1.141203703703705, 'y': 0.02208298513227513, 'zoomRatio': 1}",SecondHalf,950561.0,Darwin Nunez,18.0,RightFoot,RegularPlay,9772.0,96.0263143160607,33.61875
Moreirense,0.0,,,Goal,0.8319603000000001,0.9081,Darwin,33.00875,0.1219999994,Benfica,2.0,2373939205.0,0.0,1.0,0.0,Nunez,65.0,,Benfica,"{'x': 1.26223544973545, 'y': 0.032275132116402115, 'zoomRatio': 1}",SecondHalf,950561.0,Darwin Nunez,18.0,RightFoot,RegularPlay,9772.0,101.11207041275414,32.01750116348266
Moreirense,0.0,102.2500000002,36.21125,AttemptSaved,0.057052523,0.2432,Andre,31.94125,0.0385263156,Benfica,2.0,2373942181.0,0.0,1.0,0.0,Luis,71.0,,Moreirense,"{'x': 1.544642857142858, 'y': 0.010192146984126984, 'zoomRatio': 1}",SecondHalf,896485.0,Andre Luis,18.0,RightFoot,RegularPlay,8348.0,85.38676306712412,47.9243312073
Moreirense,0.0,100.1637931038,38.032142859,Miss,0.1577304,,Rafa,18.043821658,0.0898947364,Benfica,2.0,2373943729.0,0.0,0.0,0.0,Silva,74.0,,Benfica,"{'x': 2, 'y': 0.0056338513191080495, 'zoomRatio': 0.23689883122265243}",SecondHalf,477023.0,Rafa Silva,18.0,LeftFoot,RegularPlay,9772.0,97.0877163528214,46.102676224587135
Moreirense,0.0,103.6724137932,27.950714285,AttemptSaved,0.16529718,,Rafa,32.6275,1.219999994,Benfica,2.0,2373944329.0,1.0,1.0,0.0,Silva,75.0,,Benfica,"{'x': 1.3630952380952386, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,477023.0,Rafa Silva,18.0,RightFoot,RegularPlay,9772.0,102.24999855324586,22.948279189912867
Moreirense,0.0,,,Post,0.13952541,,Alex,37.732,0.0385263156,Benfica,2.0,2373944593.0,0.0,1.0,0.0,Grimaldo,76.0,,Benfica,"{'x': 0.012698412698412986, 'y': 0.010192146984126984, 'zoomRatio': 1}",SecondHalf,288406.0,Alex Grimaldo,18.0,LeftFoot,RegularPlay,9772.0,94.6754356503214,45.1217834353
Moreirense,0.0,,,Miss,0.12007189,,Roman,38.032142859,5.427586216,Benfica,2.0,2373946551.0,0.0,0.0,0.0,Yaremchuk,80.0,,Benfica,"{'x': 0.4968733228621177, 'y': 0.6772486772486772, 'zoomRatio': 0.4716645481288473}",SecondHalf,643690.0,Roman Yaremchuk,18.0,LeftFoot,RegularPlay,9772.0,97.2807032260393,39.04071364576755
Moreirense,0.0,,,Miss,0.0623860059999999,,,25.2446875,4.341379316,Benfica,2.0,2373947345.0,0.0,0.0,0.0,Ibrahima,81.0,,Moreirense,"{'x': 2, 'y': 0.495856580333369, 'zoomRatio': 0.43173787343398645}",SecondHalf,955790.0,Ibrahima,18.0,RightFoot,RegularPlay,8348.0,80.90825070953443,41.42562544107437
Moreirense,0.0,104.051724138,34.533750000000005,AttemptSaved,0.035274267,0.078,Nicolas,34.99125,1.7465263072,Benfica,2.0,2373952535.0,0.0,1.0,0.0,Otamendi,90.0,2.0,Benfica,"{'x': 0.73776455026455, 'y': 0.4620439966137566, 'zoomRatio': 1}",SecondHalf,174321.0,Nicolas Otamendi,18.0,Header,FromCorner,9772.0,91.0999984741211,37.86404890346489
Moreirense,0.0,87.21176470559999,41.4834375,AttemptSaved,0.025943965,,Goncalo,34.22875,1.219999994,Benfica,2.0,2373953987.0,1.0,1.0,0.0,Franco,90.0,5.0,Moreirense,"{'x': 0.9394841269841275, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,1052977.0,Goncalo Franco,18.0,RightFoot,RegularPlay,8348.0,80.23252427279999,43.51031900094357
Moreirense,0.0,,,Miss,0.21262494,,Nicolas,35.83,3.0118620704000003,Benfica,2.0,2373954341.0,0.0,0.0,0.0,Otamendi,90.0,6.0,Benfica,"{'x': 0.5885053663163, 'y': 0.6772486772486772, 'zoomRatio': 0.8499725220351843}",SecondHalf,174321.0,Nicolas Otamendi,18.0,Header,RegularPlay,9772.0,96.9912265970607,33.77125058174133
Vizela,0.0,96.7982456132,41.5990625,AttemptSaved,0.0951491594314575,,,32.779999999999994,1.219999994,Benfica,0.0,2392731543.0,1.0,1.0,0.0,Cassiano,4.0,,Vizela,"{'x': 1.3227513227513243, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,387525.0,Cassiano,26.0,RightFoot,RegularPlay,4531.0,90.0999984741211,47.85426858208713
Vizela,0.0,86.13823529359999,38.032142859,Miss,0.0235102474689483,,Kiki,17.9036942694,0.1797894728,Benfica,0.0,2392735677.0,0.0,0.0,0.0,Afonso,9.0,,Vizela,"{'x': 2, 'y': 0.011169610953537612, 'zoomRatio': 0.2348364937436547}",FirstHalf,442593.0,Kiki Afonso,26.0,LeftFoot,RegularPlay,4531.0,77.9800970888,46.38293207087426
Vizela,0.0,94.0964912264,37.732,AttemptSaved,0.0666413605213165,,Goncalo,34.68625,1.219999994,Benfica,0.0,2392735893.0,1.0,1.0,0.0,Ramos,9.0,,Benfica,"{'x': 0.8184523809523807, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,940087.0,Goncalo Ramos,26.0,RightFoot,RegularPlay,9772.0,87.31911928487588,39.713093956535104
Vizela,0.0,103.1982758622,34.0,AttemptSaved,0.014041244983673,0.0883,,32.779999999999994,1.4254736772,Benfica,0.0,2392737653.0,0.0,1.0,0.0,Morato,11.0,,Benfica,"{'x': 1.3227513227513243, 'y': 0.3771094384126984, 'zoomRatio': 1}",FirstHalf,1053838.0,Morato,26.0,Header,FromCorner,9772.0,94.0,40.55357014653511
Vizela,0.0,98.6315789471,38.78857143,AttemptSaved,0.0547259151935577,,,34.68625,1.219999994,Benfica,0.0,2392739509.0,1.0,1.0,0.0,Cassiano,14.0,,Vizela,"{'x': 0.8184523809523807, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,387525.0,Cassiano,26.0,RightFoot,RegularPlay,4531.0,94.6754356503214,41.77249955892563
Vizela,0.0,103.1982758622,34.38125,AttemptSaved,0.0226501524448394,0.1584,Andres,36.745000000000005,0.3274736826,Benfica,0.0,2392740953.0,0.0,1.0,0.0,Sarmiento,16.0,,Vizela,"{'x': 0.2738095238095226, 'y': 0.08663324936507935, 'zoomRatio': 1}",FirstHalf,942987.0,Andres Sarmiento,26.0,RightFoot,RegularPlay,4531.0,74.37621703133112,55.07829583302171
Vizela,0.0,97.3771929818,37.732,Miss,0.0294946730136871,,Darwin,40.889761905,0.802631575,Benfica,0.0,2392746801.0,0.0,0.0,0.0,Nunez,23.0,,Benfica,"{'x': -2.220446049250313e-16, 'y': 0.11649627172421137, 'zoomRatio': 0.5486401492708768}",FirstHalf,950561.0,Darwin Nunez,26.0,Header,FromCorner,9772.0,91.4000015258789,33.92375116348266
Vizela,0.0,99.8793103452,39.713095239,AttemptSaved,0.049815148115158,,,34.305,1.219999994,Benfica,0.0,2392751323.0,1.0,1.0,0.0,Kiko,29.0,,Vizela,"{'x': 0.9193121693121694, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,1239771.0,Kiko,26.0,LeftFoot,RegularPlay,4531.0,94.4824561388,45.19184606051287
Vizela,0.0,,,Miss,0.1208727359771728,,Jan,30.28,6.1488275976,Benfica,0.0,2392753319.0,0.0,0.0,0.0,Vertonghen,32.0,,Benfica,"{'x': 1.409730967306423, 'y': 0.6772486772486772, 'zoomRatio': 0.41633953129523665}",FirstHalf,37762.0,Jan Vertonghen,26.0,Header,SetPiece,9772.0,99.4035072995607,29.799762544232447
Vizela,0.0,,,Miss,0.1108959019184112,,Julian,25.2446875,0.1797894728,Benfica,0.0,2392754587.0,0.0,0.0,0.0,Weigl,34.0,,Benfica,"{'x': 2, 'y': 0.020534900701716808, 'zoomRatio': 0.43173787343398645}",FirstHalf,521421.0,Julian Weigl,26.0,RightFoot,FromCorner,9772.0,97.47368273756072,27.78261840576756
Vizela,0.0,103.8620689656,30.72125,AttemptSaved,0.0590661466121673,0.0675,Andres,34.99125,1.0979999946,Benfica,0.0,2392754955.0,0.0,1.0,0.0,Sarmiento,35.0,,Vizela,"{'x': 0.73776455026455, 'y': 0.29047618904761907, 'zoomRatio': 1}",FirstHalf,942987.0,Andres Sarmiento,26.0,RightFoot,RegularPlay,4531.0,96.8947368413,21.54700530391287
Vizela,0.0,94.5789473669,42.92875,AttemptSaved,0.0453704595565795,,Kiki,33.695,1.219999994,Benfica,0.0,2392754977.0,1.0,1.0,0.0,Afonso,35.0,,Vizela,"{'x': 1.0806878306878307, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,442593.0,Kiki Afonso,26.0,LeftFoot,RegularPlay,4531.0,91.3000030517578,45.75235775308713
Vizela,0.0,103.1982758622,34.1525,AttemptSaved,0.4193855226039886,0.4382,Darwin,34.7625,1.3034736778000002,Benfica,0.0,2392758215.0,0.0,1.0,0.0,Nunez,42.0,,Benfica,"{'x': 0.7982804232804226, 'y': 0.34483430629629636, 'zoomRatio': 1}",FirstHalf,950561.0,Darwin Nunez,26.0,Header,RegularPlay,9772.0,99.68965661975412,34.53375058174134
Vizela,0.0,88.8,20.7763057357,AttemptSaved,0.0501792728900909,,Koffi,33.77125,1.219999994,Benfica,0.0,2392758913.0,1.0,1.0,0.0,Kouao,44.0,,Vizela,"{'x': 1.0605158730158726, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,820712.0,Koffi Kouao,26.0,LeftFoot,RegularPlay,4531.0,85.81617647,18.60433094512821
Vizela,0.0,103.1982758622,35.525000000000006,Miss,0.1289575099945068,,Goncalo,42.9865625,0.3595789456,Benfica,0.0,2392760031.0,0.0,0.0,0.0,Ramos,45.0,2.0,Benfica,"{'x': 0, 'y': 0.04001295774663561, 'zoomRatio': 0.4206280210035819}",FirstHalf,940087.0,Goncalo Ramos,26.0,Header,FromCorner,9772.0,99.68965661975412,29.295474906535112
Vizela,0.0,,,Miss,0.6342402696609497,,,40.049285715,4.8280000072,Benfica,0.0,2392760043.0,0.0,0.0,0.0,Morato,45.0,2.0,Benfica,"{'x': 0.15143522314138358, 'y': 0.6772486772486772, 'zoomRatio': 0.5302402643293849}",FirstHalf,1053838.0,Morato,26.0,LeftFoot,FromCorner,9772.0,102.629310345,36.13499941825867
Vizela,0.0,95.2543859636,33.31375,AttemptSaved,0.064284473657608,,,34.7625,1.219999994,Benfica,0.0,2392767985.0,1.0,1.0,0.0,Cassiano,47.0,,Vizela,"{'x': 0.7982804232804226, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,387525.0,Cassiano,26.0,RightFoot,FromCorner,4531.0,93.6999969482422,33.08499941825866
Vizela,0.0,,,Miss,0.0349135100841522,,Nuno,21.687133761599995,1.8749473592,Benfica,0.0,2392768265.0,0.0,0.0,0.0,Moreira,48.0,,Vizela,"{'x': 2, 'y': 0.15227545909275142, 'zoomRatio': 0.3069959444707808}",SecondHalf,1188608.0,Nuno Moreira,26.0,RightFoot,FromCorner,4531.0,78.76844316626887,32.474999999999994
Vizela,0.0,,,Miss,0.0125992596149444,,Jan,40.217380953,3.6201379344000006,Benfica,0.0,2392768751.0,0.0,0.0,0.0,Vertonghen,49.0,,Benfica,"{'x': 1.1102230246251565e-16, 'y': 0.582260916898331, 'zoomRatio': 0.6079730401876178}",SecondHalf,37762.0,Jan Vertonghen,26.0,LeftFoot,RegularPlay,9772.0,71.56068305133113,39.96523937846489
Vizela,0.0,84.1742718448,32.474999999999994,AttemptSaved,0.0321684777736663,,Marcos,32.24625,1.219999994,Benfica,0.0,2392769749.0,1.0,1.0,0.0,Paulo,51.0,,Vizela,"{'x': 1.4639550264550256, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,145020.0,Marcos Paulo,26.0,RightFoot,RegularPlay,4531.0,77.19175101133112,32.55124883651733
Vizela,0.0,,,Miss,0.0249271094799041,,,35.3725,4.0980689704,Benfica,0.0,2392769805.0,0.0,0.0,0.0,Kiko,51.0,,Vizela,"{'x': 0.7731800474229005, 'y': 0.6772486772486772, 'zoomRatio': 0.6246844595566009}",SecondHalf,1239771.0,Kiko,26.0,Header,RegularPlay,4531.0,99.59483048050826,24.6298089222
Vizela,0.0,,,Miss,0.0200497508049011,,Nuno,28.202857142,4.5846896616,Benfica,0.0,2392770783.0,0.0,0.0,0.0,Moreira,54.0,,Vizela,"{'x': 1.8563518192487547, 'y': 0.6772486772486772, 'zoomRatio': 0.5583802152284811}",SecondHalf,1188608.0,Nuno Moreira,26.0,RightFoot,RegularPlay,4531.0,77.52960993353443,31.7125
Vizela,0.0,104.525862069,34.0,AttemptSaved,0.0795957148075103,0.1372,Nuno,35.83,0.2054736832,Benfica,0.0,2392771255.0,0.0,1.0,0.0,Moreira,55.0,,Vizela,"{'x': 0.5158730158730164, 'y': 0.05435811724867726, 'zoomRatio': 1}",SecondHalf,1188608.0,Nuno Moreira,26.0,RightFoot,RegularPlay,4531.0,94.5789458945607,39.46095174076756
Vizela,0.0,91.8,23.9992356735,AttemptSaved,0.0117942988872528,,,33.00875,1.219999994,Benfica,0.0,2392773975.0,1.0,1.0,0.0,Samu,63.0,,Vizela,"{'x': 1.26223544973545, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,667952.0,Samu,26.0,LeftFoot,RegularPlay,4531.0,90.8000030517578,23.298597661412867
Vizela,1.0,,,Goal,0.3381813168525696,0.9213,,31.4075,0.9759999952,Benfica,0.0,2392774583.0,0.0,1.0,0.0,Cassiano,65.0,,Vizela,"{'x': 1.6858465608465611, 'y': 0.2582010569312169, 'zoomRatio': 1}",SecondHalf,387525.0,Cassiano,26.0,RightFoot,RegularPlay,4531.0,99.68965661975412,31.40749883651733
Vizela,1.0,104.3362068966,37.94809524,AttemptSaved,0.0778682827949523,0.1298,Darwin,36.21125,0.449473682,Benfica,0.0,2392776575.0,0.0,1.0,0.0,Nunez,72.0,,Benfica,"{'x': 0.41501322751322767, 'y': 0.11890838148148149, 'zoomRatio': 1}",SecondHalf,950561.0,Darwin Nunez,26.0,LeftFoot,RegularPlay,9772.0,103.29310055449172,41.42562544107437
Vizela,1.0,102.4396551726,37.78,Miss,4.4095784801356785e-09,,Soualiho,43.3001273835,0.4430526294,Benfica,0.0,2392776691.0,0.0,0.0,0.0,Meité,73.0,,Benfica,"{'x': 0, 'y': 0.047639415153178495, 'zoomRatio': 0.4064460457505519}",SecondHalf,279477.0,Soualiho Meité,26.0,Header,FromCorner,9772.0,94.4824561388,25.360312941074373
Vizela,1.0,,,Post,0.0332874953746795,,Soualiho,37.27875,2.476,Benfica,0.0,2392776715.0,0.0,1.0,0.0,Meité,73.0,,Benfica,"{'x': 0.13260582010581956, 'y': 0.655026455026455, 'zoomRatio': 1}",SecondHalf,279477.0,Soualiho Meité,26.0,RightFoot,FromCorner,9772.0,88.28529739375176,24.209427825487133
Vizela,1.0,104.8103448276,33.466249999999995,AttemptSaved,0.028748869895935,0.3053,Goncalo,36.21125,0.2054736832,Benfica,0.0,2392777233.0,0.0,1.0,0.0,Ramos,75.0,,Benfica,"{'x': 0.41501322751322767, 'y': 0.05435811724867726, 'zoomRatio': 1}",SecondHalf,940087.0,Goncalo Ramos,26.0,RightFoot,RegularPlay,9772.0,92.0999984741211,18.183948512056432
